AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount,TransactionAmount_log,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
339,1,12,661,537,72,1,1,-1.0497681524040379,0.7341931805796582,-0.2067936485059295,0.7035872479300133,1353.93,7.211505071462746,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
472,1,42,87,92,69,2,3,-0.9935525520109589,-0.40948365782794516,-0.2067936485059295,-0.8686561034963407,95.83,4.57295686362344,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
183,1,30,34,91,29,0,3,-1.330846154369433,-0.42377961830804023,-0.2067936485059295,-1.0035349792675534,22.3,3.1484533605716547,-0.8660254037844385,-0.5000000000000004,0.0,1.0
377,0,21,106,215,65,1,2,1.8172274676429916,0.333906287136997,-0.2067936485059295,-0.13842307514791996,270.92,5.605507905387861,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
14,1,18,186,166,56,0,2,0.9739934617468065,-0.4523715392682303,-0.2067936485059295,-0.9160694704911371,250.01,5.525492778975617,-0.8660254037844385,-0.5000000000000004,0.0,1.0
397,1,5,168,352,89,1,1,0.35562185742293734,0.40538608953747224,-0.2067936485059295,0.832630474594577,75.77,4.3408139388398075,-0.9659258262890683,-0.25881904510252063,0.0,1.0
243,1,16,247,410,95,0,0,-0.7686901504386429,0.8342649039403235,-0.2067936485059295,1.4334382412534383,10.77,2.4655539212721855,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
202,0,9,177,3,55,0,0,1.1426402629260435,-0.06638060630566417,-0.2067936485059295,2.403843100651479,752.69,6.624981142882939,-1.0,-1.8369701987210297e-16,0.0,1.0
302,0,22,572,577,87,1,0,0.9177778613537274,0.41968205001756725,-0.2067936485059295,0.6481639653775843,202.86,5.317433483740267,-0.9659258262890683,-0.25881904510252063,0.0,1.0
148,1,35,200,567,6,0,0,-0.09410294572169475,0.7056012596194681,-0.2067936485059295,0.2824641426920546,992.17,6.900901847781122,-1.0,-1.8369701987210297e-16,0.0,1.0
128,1,32,626,58,52,1,2,1.9296586684291497,-0.15215636918623443,-0.2067936485059295,-0.14633812294766774,273.92,5.616480146253404,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
291,1,35,537,117,4,0,0,1.0302090621398854,0.677009338659278,-0.2067936485059295,1.9261198398646269,321.86,5.777218792729383,-0.8660254037844385,-0.5000000000000004,0.0,1.0
493,0,10,650,477,67,1,3,-1.162199353190196,-1.0813938003924122,-0.2067936485059295,-0.7997410873766058,461.52,6.136689799260761,-0.8660254037844385,-0.5000000000000004,0.0,1.0
187,1,19,392,292,98,0,2,0.4680530582090954,-0.46666749974832533,-0.2067936485059295,-0.5077868444825717,443.79,6.09760226066926,-1.0,-1.8369701987210297e-16,0.0,1.0
281,1,7,86,360,11,1,2,0.5804842589952534,-1.1814655237530776,-0.2067936485059295,0.41866347509328666,203.76,5.321838561589383,-0.8660254037844385,-0.5000000000000004,0.0,1.0
347,1,37,259,387,62,0,0,0.7491310601744904,1.7635023351465013,-0.2067936485059295,1.4874333794506813,29.94,3.43204984514492,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
117,1,8,5,157,35,2,1,-0.3751809476870898,2.1923811495493526,-0.2067936485059295,0.11971465805033385,113.54,4.7409241069657115,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
18,1,23,229,343,8,2,3,-1.443277355155591,-0.9098422746312717,-0.2067936485059295,-1.0235341282270716,126.29,4.846467947882343,-1.0,-1.8369701987210297e-16,0.0,1.0
340,1,10,514,535,38,0,0,1.4237182648914386,1.4775831255446004,-0.2067936485059295,-0.9646033026263577,104.79,4.661455996998683,-0.8660254037844385,-0.5000000000000004,0.0,1.0
350,1,20,323,213,90,0,1,0.5242686586021743,0.062283038015191215,-0.2067936485059295,-0.5430007306120619,317.94,5.765002997319826,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
295,1,1,276,298,4,1,0,0.7491310601744904,0.6341214572189929,-0.2067936485059295,1.4549604023260272,23.71,3.2072080200005186,-0.8660254037844385,-0.5000000000000004,0.0,1.0
268,1,4,170,217,85,0,2,1.6485806664637546,1.020112390181559,-0.2067936485059295,-0.31838464786210824,354.91,5.874677889901688,-0.8660254037844385,-0.5000000000000004,0.0,1.0
227,1,27,362,183,91,2,1,-0.03788734532861574,0.47686589193794743,-0.2067936485059295,0.4383652008118686,697.82,6.5493931983426155,-0.8660254037844385,-0.5000000000000004,0.0,1.0
334,1,13,466,151,54,0,1,-0.03788734532861574,0.5197537733782326,-0.2067936485059295,1.0078768633425403,12.82,2.626116818339524,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
129,1,28,83,165,99,2,0,-0.7124745500455638,-1.1957614842331725,-0.2067936485059295,0.8626804779029811,208.07,5.342669124118538,-0.8660254037844385,-0.5000000000000004,0.0,1.0
259,1,38,55,94,57,0,1,-0.15031854611477377,1.8063902165867864,-0.2067936485059295,0.8178105924168824,251.18,5.53014311824508,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
491,1,36,182,525,84,2,3,-1.443277355155591,1.692022532746026,-0.2067936485059295,-1.077913865442767,183.67,5.218570448457781,-0.8660254037844385,-0.5000000000000004,0.0,1.0
287,0,36,487,414,67,2,1,-0.7686901504386429,0.333906287136997,-0.2067936485059295,1.2356543500241712,383.95,5.953113455724059,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
3,1,21,208,141,60,1,2,0.8053466605675694,0.5197537733782326,-0.2067936485059295,-1.01546011283303,40.66,3.729541435832826,-0.8660254037844385,-0.5000000000000004,0.0,1.0
125,1,4,671,523,63,2,0,0.8053466605675694,-1.038505918952127,-0.2067936485059295,1.9457984896421017,5.64,1.8931119634883424,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
437,0,33,643,400,78,0,1,0.5804842589952534,-1.1814655237530776,1.4528410002061958,-0.6537370439982971,53.81,4.003872659058025,-0.8660254037844385,-0.5000000000000004,0.0,1.0
245,1,1,27,475,71,1,0,0.4680530582090954,0.6913052991393731,-0.2067936485059295,0.8136158991222966,18.41,2.9657883971809187,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
184,1,40,179,370,51,0,1,-0.8811213512248008,-0.9384341955914618,-0.2067936485059295,1.2101272311727658,199.23,5.299466705804558,-0.8660254037844385,-0.5000000000000004,0.0,1.0
23,0,40,40,245,95,2,0,-0.2627497469009318,-0.9813220770317469,-0.2067936485059295,-1.136811359128548,28.78,3.393837027255863,-0.8660254037844385,-0.5000000000000004,0.0,1.0
478,1,17,629,206,58,0,0,-0.15031854611477377,0.19094668233604659,-0.2067936485059295,2.3662318806403024,615.58,6.424188078986973,-0.8660254037844385,-0.5000000000000004,0.0,1.0
255,1,27,22,128,48,2,3,-1.387061754762512,0.20524264281614163,-0.2067936485059295,-0.9976121543833883,202.34,5.314879454847015,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
300,1,31,631,227,4,2,1,0.6929154597814113,-0.02349272486537904,-0.2067936485059295,0.27322094628191823,760.53,6.635329567488305,-1.0,-1.8369701987210297e-16,0.0,1.0
395,1,37,28,520,96,0,3,-1.218414953583275,0.8628568249005136,-0.2067936485059295,-0.9836255700790073,135.03,4.912875449645338,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
446,0,16,250,516,83,2,3,-1.443277355155591,-0.15215636918623443,-0.2067936485059295,-1.0487022879945884,743.24,6.6123635634603035,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
281,0,28,244,363,26,0,0,0.9739934617468065,1.9064619399474516,-0.2067936485059295,2.165101977950501,667.95,6.505709318919628,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
381,1,29,648,155,61,0,2,0.9739934617468065,0.2767224452166169,-0.2067936485059295,-0.7216777426046196,49.99,3.9316295350670645,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
88,1,19,260,459,54,1,2,1.1426402629260435,0.6341214572189929,-0.2067936485059295,-0.9217358960296672,50.26,3.936910720935925,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
180,0,21,51,417,55,0,0,0.018328255064463266,-0.46666749974832533,-0.2067936485059295,0.4483699032785405,271.22,5.606610562903928,-0.8660254037844385,-0.5000000000000004,0.0,1.0
266,1,10,451,361,24,0,1,-0.4876121484732478,0.13376284041566644,-0.2067936485059295,-0.4227417455289484,465.45,6.14515083340697,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
117,1,18,598,288,23,1,0,1.1426402629260435,-0.43807557878813524,-0.2067936485059295,1.6880940713379706,409.61,6.017643858891285,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
380,1,32,473,506,74,2,3,-1.387061754762512,-0.5095553811886104,-0.2067936485059295,-1.010809028703214,1431.54,7.267204371410219,-0.8660254037844385,-0.5000000000000004,0.0,1.0
332,0,14,32,254,80,2,0,-0.5438277488663268,0.37679416857728215,3.1124756489183207,0.48109158776846,460.09,6.133593251707915,-0.9659258262890683,-0.25881904510252063,0.0,1.0
425,0,40,54,380,41,2,1,0.07454385545754227,1.1344800740223193,-0.2067936485059295,-0.5286526232303358,101.51,4.62996035479531,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
257,1,27,43,322,64,2,1,0.5242686586021743,-1.3816089704744081,-0.2067936485059295,0.611309123436031,27.64,3.3548043420924447,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
473,1,7,547,513,10,0,2,1.3675026644983594,0.20524264281614163,-0.2067936485059295,-0.1078679651286149,525.28,6.2658333904976375,-0.8660254037844385,-0.5000000000000004,0.0,1.0
15,1,22,349,131,56,0,2,1.9858742688222286,1.5633588884251706,-0.2067936485059295,0.5017778869742795,314.52,5.7542220714142704,-0.9659258262890683,-0.25881904510252063,0.0,1.0
223,1,17,264,160,64,1,2,1.5923650660706756,-0.2808200135070898,-0.2067936485059295,0.7105690021116504,300.47,5.708670508728977,-0.8660254037844385,-0.5000000000000004,0.0,1.0
274,1,31,556,157,52,0,0,1.3112870641052805,0.5483456943384226,-0.2067936485059295,2.01952099349249,121.17,4.8054135174159684,-0.9659258262890683,-0.25881904510252063,0.0,1.0
169,1,39,249,522,98,2,3,-1.443277355155591,0.3624982080971871,-0.2067936485059295,-1.0262724732384518,22.61,3.1616703510974213,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
63,0,2,143,551,4,1,3,-1.0497681524040379,-1.1385776423127922,-0.2067936485059295,-1.246965646000192,198.01,5.293355074718222,-0.9659258262890683,-0.25881904510252063,0.0,1.0
379,0,32,347,281,55,0,2,0.9739934617468065,-0.02349272486537904,-0.2067936485059295,-0.35143965150135303,876.57,6.77715672423817,-0.8660254037844385,-0.5000000000000004,0.0,1.0
421,1,13,209,511,55,2,3,-1.162199353190196,-0.6096271045492758,6.431744946342571,-0.9034033428167755,303.97,5.7202134111139475,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
254,1,23,89,303,83,0,2,0.9739934617468065,-0.9670261165516518,-0.2067936485059295,-0.9616649661253823,630.36,6.4478762228342505,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
128,1,28,452,61,63,0,0,1.4237182648914386,0.319610326656902,1.4528410002061958,2.1259856937804487,168.54,5.13308888718026,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
361,1,6,476,225,63,2,0,1.4237182648914386,-0.5238513416687055,-0.2067936485059295,0.49306543720960744,111.08,4.719212902028752,-0.9659258262890683,-0.25881904510252063,0.0,1.0
461,0,13,623,380,31,1,3,-1.330846154369433,1.649134651305741,-0.2067936485059295,-1.1333550959493905,1342.25,7.202847329608931,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
242,1,24,113,327,97,2,0,1.3675026644983594,0.37679416857728215,-0.2067936485059295,1.2570765153519632,3.65,1.536867219599265,-0.9659258262890683,-0.25881904510252063,0.0,1.0
482,1,36,220,523,85,2,1,-0.3751809476870898,-1.1671695632729824,-0.2067936485059295,0.6944389192777618,4.24,1.6563214983329508,-0.8660254037844385,-0.5000000000000004,0.0,1.0
451,0,38,285,264,90,1,0,0.9739934617468065,0.5483456943384226,-0.2067936485059295,-1.2580395337381614,1022.75,6.9312276351672795,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
318,1,28,238,132,59,0,3,-1.330846154369433,0.333906287136997,-0.2067936485059295,-1.1003565001661852,132.84,4.896645056678569,-0.8660254037844385,-0.5000000000000004,0.0,1.0
134,1,10,361,299,37,2,1,0.2431906566367793,-1.0813938003924122,-0.2067936485059295,0.025121247465268715,61.98,4.142817215672879,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
37,1,13,216,84,29,0,3,-1.443277355155591,2.049421544748402,3.1124756489183207,-1.2416197196437058,139.57,4.945705585343674,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
41,1,20,428,591,92,0,0,1.3112870641052805,-0.42377961830804023,-0.2067936485059295,1.0290195533835897,729.38,6.59356494664956,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
207,0,32,23,496,18,0,2,0.4680530582090954,-0.695402867429846,-0.2067936485059295,-0.8668766920376348,276.16,5.62459495675918,-0.8660254037844385,-0.5000000000000004,0.0,1.0
326,1,34,67,489,41,2,3,-1.330846154369433,-0.2522280925468997,-0.2067936485059295,-1.185522106812257,42.42,3.7709201644501458,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
87,0,31,197,119,71,1,3,-1.0497681524040379,-0.2522280925468997,-0.2067936485059295,-0.9806821055911192,557.78,6.325755835761622,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
280,1,28,166,108,59,2,3,-1.49949295554867,-0.7382907488701311,-0.2067936485059295,-0.8629409620821399,486.08,6.188428380638807,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
353,0,4,57,113,25,2,1,-0.31896534729401077,-0.33800385542746997,-0.2067936485059295,0.5297664395437797,266.57,5.589381214346226,-0.9659258262890683,-0.25881904510252063,0.0,1.0
75,1,16,272,105,93,0,3,-1.330846154369433,0.662713378179183,-0.2067936485059295,-0.8490748854702073,651.82,6.481301440435488,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
395,1,12,627,326,55,1,2,0.5804842589952534,0.7627851015398482,-0.2067936485059295,0.3020351047443627,64.58,4.1832707714165025,-1.0,-1.8369701987210297e-16,0.0,1.0
71,1,20,463,544,9,2,0,1.2550714637122016,-1.3101291680739329,-0.2067936485059295,2.1080761994878543,257.18,5.553657016078564,-0.9659258262890683,-0.25881904510252063,0.0,1.0
59,1,14,282,402,28,2,2,0.6366998593883324,-0.20934021110661458,-0.2067936485059295,0.45404658479089594,391.08,5.9714659006012925,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
460,1,29,191,65,88,0,1,0.7491310601744904,-0.9098422746312717,-0.2067936485059295,0.6857674934083913,81.08,4.407694381422459,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
310,1,19,529,433,96,2,0,1.3675026644983594,-0.7239947883900362,-0.2067936485059295,0.2322944827316836,73.83,4.315218874092267,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
385,1,10,643,334,74,1,2,0.4680530582090954,-0.09497252726585426,-0.2067936485059295,0.20890829841632896,115.32,4.756345013785209,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
280,1,28,662,56,80,2,0,-0.09410294572169475,0.13376284041566644,-0.2067936485059295,-1.25120136319008,575.62,6.357183470693631,-1.0,-1.8369701987210297e-16,0.0,1.0
76,1,9,673,475,85,0,2,1.3112870641052805,-0.9813220770317469,-0.2067936485059295,-0.5893192724009975,614.03,6.421671047104593,-0.8660254037844385,-0.5000000000000004,0.0,1.0
391,1,38,567,210,95,0,3,-1.443277355155591,0.23383456377633172,1.4528410002061958,-0.882932419061289,307.24,5.730878700317902,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
327,1,0,517,240,24,2,3,-1.387061754762512,2.1923811495493526,-0.2067936485059295,-0.9088210609900399,146.67,4.994980054485683,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
267,0,30,365,474,52,2,2,1.1426402629260435,-0.16645232966632947,-0.2067936485059295,-0.9962070859693093,36.76,3.6312503412773,-0.8660254037844385,-0.5000000000000004,0.0,1.0
175,1,38,158,320,4,0,3,-0.9935525520109589,1.8492780980270715,-0.2067936485059295,-1.1288834913615184,623.9,6.437591636935036,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
238,1,42,102,197,13,1,0,-0.8811213512248008,0.47686589193794743,-0.2067936485059295,0.8783105820128817,411.72,6.022769396936394,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
177,1,19,679,135,89,2,1,0.41183745781601633,-0.39518769734785014,-0.2067936485059295,1.0474469743543666,204.63,5.326078437333427,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
455,1,2,510,101,35,0,1,0.41183745781601633,-1.2672412866336478,-0.2067936485059295,-0.7452921223375892,0.84,0.6097655716208943,-0.8660254037844385,-0.5000000000000004,0.0,1.0
324,1,5,278,533,56,2,0,1.1426402629260435,0.7770810620199433,-0.2067936485059295,0.16734083650200715,3.8,1.5686159179138452,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
314,0,18,362,529,65,2,3,-1.105983752797117,-0.8097705512706064,-0.2067936485059295,-1.1651306668539172,207.71,5.34094572860366,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
436,0,36,385,50,32,1,3,-1.387061754762512,-0.5095553811886104,-0.2067936485059295,-1.1335166275371404,800.29,6.686222928985698,-0.8660254037844385,-0.5000000000000004,0.0,1.0
20,0,29,476,357,27,1,2,0.9177778613537274,-1.0242099584720321,-0.2067936485059295,-0.6786667523743736,1142.83,7.04213755949886,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
52,0,39,377,332,68,2,0,0.1307594558506213,0.10517091945547634,3.1124756489183207,2.069421434139944,122.85,4.819071155935369,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
292,1,11,649,53,99,1,3,-1.330846154369433,-1.4102008914345983,-0.2067936485059295,-1.023139273234794,506.03,6.228570173438246,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
492,0,1,639,321,19,1,3,-1.105983752797117,2.392524596270683,-0.2067936485059295,-1.2209718803397311,841.5,6.736373662226517,-0.8660254037844385,-0.5000000000000004,0.0,1.0
97,0,28,365,317,7,1,2,0.8615622609606484,-0.33800385542746997,-0.2067936485059295,0.17342775696737844,231.51,5.448933234855163,-0.9659258262890683,-0.25881904510252063,0.0,1.0
48,1,36,97,245,60,0,1,-0.8811213512248008,-1.3101291680739329,-0.2067936485059295,-0.6046160573615726,24.19,3.226447090364519,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
